match_id,timestamp,scraped_at,player_name,player_id,position,player_class,result,score,opponent_score,opponent_club_id,toi_seconds,toi_minutes,rating_offense,rating_defense,rating_teamplay,goals,assists,points,gwg,ppg,shg,plus_minus,shots,shot_attempts,shot_pct,shot_on_net_pct,deflections,passes,pass_attempts,pass_pct,saucer_passes,possession_seconds,possession_minutes,faceoff_wins,faceoff_losses,faceoff_pct,hits,blocked_shots,interceptions,takeaways,giveaways,pk_clear_zone,pim,penalties_drawn,goalie_saves,goalie_shots_against,goalie_goals_against,goalie_save_pct,goalie_gaa,goalie_shutout_periods,war,total_offense,total_defense,efficiency,expected_goals,goals_above_expected,goals_above_replacement
2472618190277,1760326277,2025-10-13T12:15:00.117319,TwoInchTommy565,1739474388,leftWing,2,1,3,1,25258,3600,60.0,100.0,80.0,70.0,1,1,2,1,0,0,3,12,17,8.33,70.59,0,13,23,56.52,0,240,4.0,0,0,0.0,2,0,1,4,5,0,0,1,0,0,0,0.0,0.0,0,58.0,100.0,45.0,58.0,2.38,-1.38,0.32
2472618190277,1760326277,2025-10-13T12:15:00.117330,NYKings06,1005991647805,center,2,1,3,1,25258,3487,58.12,85.0,75.0,60.0,1,0,1,0,0,0,3,7,10,14.29,70.0,1,13,20,65.0,1,229,3.82,16,11,59.26,0,0,0,1,8,0,2,1,0,0,0,0.0,0.0,0,38.0,100.0,0.0,33.0,1.39,-0.39,0.32
2802258300133,1760674966,2025-10-17T11:43:10.752930,MrBazzzz,444935924,rightWing,1,10,0,6,48002,3196,53.27,55.0,75.0,65.0,0,0,0,0,0,0,-4,5,6,0.0,83.33,0,4,7,57.14,0,124,2.07,0,0,0.0,1,2,3,1,7,0,5,2,0,0,0,0.0,0.0,0,51.0,47.0,66.0,6.0,0.9,-0.9,-0.73
2802258300133,1760674966,2025-10-17T11:43:10.752968,Slick__AV,1733233666,defenseMen,12,2,0,6,48002,3204,53.4,55.0,60.0,80.0,0,0,0,0,0,0,-4,2,3,0.0,66.67,0,15,17,88.24,0,215,3.58,0,0,0.0,5,1,1,6,8,0,20,2,0,0,0,0.0,0.0,0,55.0,26.0,87.0,6.0,0.36,-0.36,-0.73
2802258300133,1760674966,2025-10-17T11:43:10.752983,TwoInchTommy565,1739474388,leftWing,2,10,0,6,48002,3589,59.82,60.0,65.0,30.0,0,0,0,0,0,0,-5,5,7,0.0,71.43,0,6,8,75.0,0,138,2.3,0,0,0.0,0,1,0,1,3,0,0,0,0,0,0,0.0,0.0,0,36.0,49.0,17.0,7.0,0.9,-0.9,-0.73
2802258300133,1760674966,2025-10-17T11:43:10.752995,Matty__Ice__4,1988881563,defenseMen,14,2,0,6,48002,3597,59.95,60.0,70.0,70.0,0,0,0,0,0,0,-5,0,2,0.0,0.0,0,21,28,75.0,1,119,1.98,0,0,0.0,2,3,1,5,3,0,5,1,0,0,0,0.0,0.0,0,68.0,24.0,100.0,14.0,0.0,0.0,0.0
2802258300133,1760674966,2025-10-17T11:43:10.753007,NYKings06,1005991647805,center,2,10,0,6,48002,3589,59.82,65.0,60.0,65.0,0,0,0,0,0,0,-5,2,2,0.0,100.0,1,11,17,64.71,0,219,3.65,17,15,53.12,0,0,0,3,6,0,2,2,0,0,0,0.0,0.0,0,37.0,17.0,0.0,5.0,0.36,-0.36,-0.73
2798252350182,1760672979,2025-10-17T11:43:10.753126,MrBazzzz,444935924,rightWing,1,2,4,6,42775,3592,59.87,90.0,70.0,65.0,1,2,3,0,0,0,-2,4,5,25.0,80.0,0,13,19,68.42,0,226,3.77,0,0,0.0,0,1,1,5,0,0,10,1,0,0,0,0.0,0.0,0,85.0,100.0,100.0,84.0,0.8,0.2,0.27
2798252350182,1760672979,2025-10-17T11:43:10.753144,Mcapp_1,935927261,defenseMen,15,2,4,6,42775,3593,59.88,90.0,25.0,95.0,1,1,2,0,0,0,-2,2,5,50.0,40.0,0,19,27,70.37,0,249,4.15,0,0,0.0,9,1,0,3,3,0,10,1,0,0,0,0.0,0.0,0,68.0,100.0,47.0,54.0,0.4,0.6,0.27
2798252350182,1760672979,2025-10-17T11:43:10.753158,Slick__AV,1733233666,defenseMen,12,2,4,6,42775,3593,59.88,90.0,0.0,90.0,1,0,1,0,0,0,-2,6,11,16.67,54.55,0,19,21,90.48,0,203,3.38,0,0,0.0,8,0,1,1,6,0,5,1,0,0,0,0.0,0.0,0,57.0,100.0,0.0,39.0,1.21,-0.21,0.27
2798252350182,1760672979,2025-10-17T11:43:10.753170,Matty__Ice__4,1988881563,leftWing,2,2,4,6,42775,3593,59.88,85.0,35.0,50.0,1,1,2,0,0,0,-2,6,12,16.67,50.0,0,14,17,82.35,0,138,2.3,0,0,0.0,0,0,0,1,1,0,5,2,0,0,0,0.0,0.0,0,53.0,100.0,9.0,97.0,1.21,-0.21,0.27
2798252350182,1760672979,2025-10-17T11:43:10.753180,NYKings06,1005991647805,center,2,2,4,6,42775,3600,60.0,100.0,40.0,85.0,0,3,3,0,0,0,-2,9,9,0.0,100.0,2,12,20,60.0,0,289,4.82,22,6,78.57,0,0,1,3,6,0,0,0,0,0,0,0.0,0.0,0,77.0,100.0,24.0,67.0,1.81,-1.81,-0.73
2798074530102,1760671079,2025-10-17T11:43:10.753265,MrBazzzz,444935924,rightWing,1,1,2,1,29174,3600,60.0,85.0,80.0,55.0,1,1,2,1,0,0,1,4,4,25.0,100.0,0,12,19,63.16,0,251,4.18,0,0,0.0,0,0,0,6,2,0,0,1,0,0,0,0.0,0.0,0,67.0,100.0,78.0,52.0,0.63,0.37,0.46
2798074530102,1760671079,2025-10-17T11:43:10.753277,Mcapp_1,935927261,defenseMen,15,1,2,1,29174,3600,60.0,70.0,75.0,90.0,0,0,0,0,0,0,1,0,5,0.0,0.0,0,21,26,80.77,0,253,4.22,0,0,0.0,8,1,1,0,5,0,0,0,0,0,0,0.0,0.0,0,59.0,35.0,5.0,6.0,0.0,0.0,0.0
2798074530102,1760671079,2025-10-17T11:43:10.753287,Slick__AV,1733233666,defenseMen,12,1,2,1,29174,3600,60.0,65.0,65.0,80.0,0,0,0,0,0,0,1,2,9,0.0,22.22,0,19,23,82.61,0,290,4.83,0,0,0.0,8,1,2,2,6,0,0,0,0,0,0,0.0,0.0,0,60.0,60.0,44.0,6.0,0.31,-0.31,-0.54
2798074530102,1760671079,2025-10-17T11:43:10.753297,Matty__Ice__4,1988881563,leftWing,2,1,2,1,29174,3600,60.0,85.0,65.0,55.0,1,0,1,0,0,0,1,5,6,20.0,83.33,0,16,20,80.0,0,135,2.25,0,0,0.0,0,1,1,0,6,0,0,0,0,0,0,0.0,0.0,0,54.0,100.0,0.0,56.0,0.78,0.22,0.46
2798074530102,1760671079,2025-10-17T11:43:10.753306,NYKings06,1005991647805,center,2,1,2,1,29174,3600,60.0,100.0,75.0,75.0,0,1,1,0,0,0,1,9,6,0.0,150.0,4,16,25,64.0,0,320,5.33,14,6,70.0,0,1,1,3,12,0,0,0,0,0,0,0.0,0.0,0,63.0,91.0,8.0,25.0,1.41,-1.41,-0.54
2788639120190,1760669516,2025-10-17T11:43:10.753399,MrBazzzz,444935924,rightWing,1,2,1,4,55486,3600,60.0,60.0,65.0,60.0,0,0,0,0,0,0,-3,3,3,0.0,100.0,0,13,18,72.22,0,176,2.93,0,0,0.0,1,0,1,0,10,0,0,0,0,0,0,0.0,0.0,0,32.0,27.0,0.0,7.0,0.5,-0.5,-0.67
2788639120190,1760669516,2025-10-17T11:43:10.753411,Mcapp_1,935927261,defenseMen,15,2,1,4,55486,3600,60.0,75.0,75.0,95.0,0,1,1,0,0,0,-3,0,2,0.0,0.0,0,21,24,87.5,0,259,4.32,0,0,0.0,8,3,0,4,3,0,0,0,0,0,0,0.0,0.0,0,87.0,55.0,100.0,29.0,0.0,0.0,0.0
2788639120190,1760669516,2025-10-17T11:43:10.753422,Slick__AV,1733233666,defenseMen,12,2,1,4,55486,3600,60.0,60.0,45.0,60.0,0,0,0,0,0,0,-3,1,4,0.0,25.0,0,18,22,81.82,0,207,3.45,0,0,0.0,1,1,0,4,5,0,0,0,0,0,0,0.0,0.0,0,43.0,29.0,50.0,7.0,0.17,-0.17,-0.67
2788639120190,1760669516,2025-10-17T11:43:10.753433,Matty__Ice__4,1988881563,leftWing,2,2,1,4,55486,3600,60.0,65.0,50.0,60.0,0,1,1,0,0,0,-3,4,7,0.0,57.14,0,8,16,50.0,0,147,2.45,0,0,0.0,0,0,0,2,4,0,0,0,0,0,0,0.0,0.0,0,34.0,100.0,6.0,47.0,0.67,-0.67,-0.67
2788639120190,1760669516,2025-10-17T11:43:10.753443,NYKings06,1005991647805,center,2,2,1,4,55486,3600,60.0,85.0,55.0,70.0,1,0,1,0,0,0,-3,8,8,12.5,100.0,1,13,20,65.0,0,273,4.55,15,13,53.57,0,0,0,1,10,0,0,0,0,0,0,0.0,0.0,0,40.0,100.0,0.0,28.0,1.33,-0.33,0.33
